fecha,prestamos_privados_usd_q
2002-12-31,1373.0
2003-01-02,1432.0
2003-01-03,1407.0
2003-01-06,1406.0
2003-01-07,1396.0
2003-01-08,1390.0
2003-01-09,1385.0
2003-01-10,1382.0
2003-01-13,1383.0
2003-01-14,1383.0
2003-01-15,1375.0
2003-01-16,1381.0
2003-01-17,1371.0
2003-01-20,1368.0
2003-01-21,1372.0
2003-01-22,1363.0
2003-01-23,1372.0
2003-01-24,1374.0
2003-01-27,1379.0
2003-01-28,1387.0
2003-01-29,1382.0
2003-01-30,1380.0
2003-01-31,1410.0
2003-02-03,1363.0
2003-02-04,1373.0
2003-02-05,1387.0
2003-02-06,1382.0
2003-02-07,1394.0
2003-02-10,1399.0
2003-02-11,1396.0
2003-02-12,1398.0
2003-02-13,1415.0
2003-02-14,1418.0
2003-02-17,1415.0
2003-02-18,1413.0
2003-02-19,1408.0
2003-02-20,1410.0
2003-02-21,1399.0
2003-02-24,1399.0
2003-02-25,1401.0
2003-02-26,1396.0
2003-02-27,1398.0
2003-02-28,1368.0
2003-03-03,1392.0
2003-03-04,1392.0
2003-03-05,1386.0
2003-03-06,1387.0
2003-03-07,1381.0
2003-03-10,1389.0
2003-03-11,1383.0
2003-03-12,1382.0
2003-03-13,1382.0
2003-03-14,1383.0
2003-03-17,1383.0
2003-03-18,1383.0
2003-03-19,1377.0
2003-03-20,1372.0
2003-03-21,1369.0
2003-03-24,1372.0
2003-03-25,1366.0
2003-03-26,1362.0
2003-03-27,1365.0
2003-03-28,1378.0
2003-04-01,1369.0
2003-04-02,1366.0
2003-04-03,1367.0
2003-04-04,1370.0
2003-04-07,1366.0
2003-04-08,1365.0
2003-04-09,1368.0
2003-04-10,1365.0
2003-04-11,1365.0
2003-04-14,1369.0
2003-04-15,1368.0
2003-04-16,1373.0
2003-04-21,1362.0
2003-04-22,1358.0
2003-04-23,1356.0
2003-04-24,1359.0
2003-04-25,1368.0
2003-04-28,1411.0
2003-04-29,1409.0
2003-04-30,1379.0
2003-05-02,1395.0
2003-05-05,1408.0
2003-05-06,1394.0
2003-05-07,1385.0
2003-05-08,1388.0
2003-05-09,1390.0
2003-05-12,1387.0
2003-05-13,1386.0
2003-05-14,1387.0
2003-05-15,1384.0
2003-05-16,1374.0
2003-05-19,1355.0
2003-05-20,1363.0
2003-05-21,1369.0
2003-05-22,1369.0
2003-05-23,1369.0
2003-05-26,1366.0
2003-05-27,1371.0
2003-05-28,1356.0
2003-05-29,1360.0
2003-05-30,1335.0
2003-06-02,1365.0
2003-06-03,1362.0
2003-06-04,1362.0
2003-06-05,1356.0
2003-06-06,1359.0
2003-06-09,1360.0
2003-06-10,1361.0
2003-06-11,1359.0
2003-06-12,1356.0
2003-06-13,1355.0
2003-06-17,1354.0
2003-06-18,1355.0
2003-06-19,1362.0
2003-06-20,1369.0
2003-06-23,1359.0
2003-06-24,1342.0
2003-06-25,1339.0
2003-06-26,1339.0
2003-06-27,1320.0
2003-06-30,1326.0
2003-07-01,1341.0
2003-07-02,1329.0
2003-07-03,1354.0
2003-07-04,1361.0
2003-07-07,1356.0
2003-07-08,1349.0
2003-07-10,1346.0
2003-07-11,1346.0
2003-07-14,1343.0
2003-07-15,1348.0
2003-07-16,1343.0
2003-07-17,1345.0
2003-07-18,1339.0
2003-07-21,1332.0
2003-07-22,1337.0
2003-07-23,1341.0
2003-07-24,1339.0
2003-07-25,1318.0
2003-07-28,1316.0
2003-07-29,1316.0
2003-07-30,1311.0
2003-07-31,1296.0
2003-08-01,1284.0
2003-08-04,1280.0
2003-08-05,1283.0
2003-08-06,1279.0
2003-08-07,1270.0
2003-08-08,1273.0
2003-08-11,1273.0
2003-08-12,1276.0
2003-08-13,1276.0
2003-08-14,1281.0
2003-08-15,1279.0
2003-08-19,1282.0
2003-08-20,1280.0
2003-08-21,1278.0
2003-08-22,1275.0
2003-08-25,1271.0
2003-08-26,1285.0
2003-08-27,1284.0
2003-08-28,1275.0
2003-08-29,1264.0
2003-09-01,1252.0
2003-09-02,1254.0
2003-09-03,1248.0
2003-09-04,1248.0
2003-09-05,1249.0
2003-09-08,1251.0
2003-09-09,1256.0
2003-09-10,1255.0
2003-09-11,1255.0
2003-09-12,1255.0
2003-09-15,1257.0
2003-09-16,1257.0
2003-09-17,1255.0
2003-09-18,1258.0
2003-09-19,1260.0
2003-09-22,1260.0
2003-09-23,1255.0
2003-09-24,1273.0
2003-09-25,1268.0
2003-09-26,1255.0
2003-09-29,1258.0
2003-09-30,1255.0
2003-10-01,1250.0
2003-10-02,1249.0
2003-10-03,1277.0
2003-10-06,1274.0
2003-10-07,1272.0
2003-10-08,1267.0
2003-10-09,1276.0
2003-10-10,1271.0
2003-10-14,1268.0
2003-10-15,1273.0
2003-10-16,1268.0
2003-10-17,1266.0
2003-10-20,1273.0
2003-10-21,1274.0
2003-10-22,1281.0
2003-10-23,1282.0
2003-10-24,1289.0
2003-10-27,1279.0
2003-10-28,1278.0
2003-10-29,1285.0
2003-10-30,1285.0
2003-10-31,1304.0
2003-11-03,1299.0
2003-11-04,1297.0
2003-11-05,1301.0
2003-11-07,1299.0
2003-11-10,1301.0
2003-11-11,1300.0
2003-11-12,1298.0
2003-11-13,1299.0
2003-11-14,1292.0
2003-11-17,1301.0
2003-11-18,1292.0
2003-11-19,1301.0
2003-11-20,1307.0
2003-11-21,1316.0
2003-11-24,1314.0
2003-11-25,1324.0
2003-11-26,1301.0
2003-11-27,1315.0
2003-11-28,1323.0
2003-12-01,1291.0
2003-12-02,1314.0
2003-12-03,1315.0
2003-12-04,1318.0
2003-12-05,1315.0
2003-12-09,1319.0
2003-12-10,1324.0
2003-12-11,1324.0
2003-12-12,1321.0
2003-12-15,1330.0
2003-12-16,1338.0
2003-12-17,1332.0
2003-12-18,1327.0
2003-12-19,1334.0
2003-12-22,1330.0
2003-12-23,1313.0
2003-12-24,1314.0
2003-12-26,1303.0
2003-12-29,1311.0
2003-12-30,1320.0
2003-12-31,1261.0
2004-01-02,1279.0
2004-01-05,1279.0
2004-01-06,1270.0
2004-01-07,1282.0
2004-01-08,1274.0
2004-01-09,1281.0
2004-01-12,1276.0
2004-01-13,1288.0
2004-01-14,1291.0
2004-01-15,1301.0
2004-01-16,1301.0
2004-01-19,1312.0
2004-01-20,1314.0
2004-01-21,1318.0
2004-01-22,1325.0
2004-01-23,1327.0
2004-01-26,1330.0
2004-01-27,1337.0
2004-01-28,1339.0
2004-01-29,1346.0
2004-01-30,1333.0
2004-02-02,1337.0
2004-02-03,1332.0
2004-02-04,1332.0
2004-02-05,1331.0
2004-02-06,1331.0
2004-02-09,1330.0
2004-02-10,1325.0
2004-02-11,1319.0
2004-02-12,1324.0
2004-02-13,1319.0
2004-02-16,1326.0
2004-02-17,1327.0
2004-02-18,1328.0
2004-02-19,1324.0
2004-02-20,1322.0
2004-02-23,1324.0
2004-02-24,1322.0
2004-02-25,1323.0
2004-02-26,1321.0
2004-02-27,1315.0
2004-03-01,1318.0
2004-03-02,1318.0
2004-03-03,1316.0
2004-03-04,1319.0
2004-03-05,1318.0
2004-03-08,1317.0
2004-03-09,1323.0
2004-03-10,1324.0
2004-03-11,1325.0
2004-03-12,1323.0
2004-03-15,1311.0
2004-03-16,1301.0
2004-03-17,1310.0
2004-03-18,1310.0
2004-03-19,1318.0
2004-03-22,1326.0
2004-03-23,1152.0
2004-03-24,1157.0
2004-03-25,1147.0
2004-03-26,1199.0
2004-03-29,1204.0
2004-03-30,1205.0
2004-03-31,1206.0
2004-04-01,1202.0
2004-04-02,1203.0
2004-04-06,1203.0
2004-04-07,1202.0
2004-04-12,1203.0
2004-04-13,1205.0
2004-04-14,1201.0
2004-04-15,1194.0
2004-04-16,1196.0
2004-04-19,1196.0
2004-04-20,1197.0
2004-04-21,1197.0
2004-04-22,1196.0
2004-04-23,1200.0
2004-04-26,1198.0
2004-04-27,1184.0
2004-04-28,1178.0
2004-04-29,1185.0
2004-04-30,1184.0
2004-05-03,1180.0
2004-05-04,1184.0
2004-05-05,1183.0
2004-05-06,1177.0
2004-05-07,1185.0
2004-05-10,1183.0
2004-05-11,1187.0
2004-05-12,1200.0
2004-05-13,1201.0
2004-05-14,1201.0
2004-05-17,1202.0
2004-05-18,1176.0
2004-05-19,1178.0
2004-05-20,1183.0
2004-05-21,1185.0
2004-05-24,1186.0
2004-05-26,1181.0
2004-05-27,1187.0
2004-05-28,1192.0
2004-05-31,1173.0
2004-06-01,1199.0
2004-06-02,1217.0
2004-06-03,1202.0
2004-06-04,1206.0
2004-06-07,1208.0
2004-06-08,1195.0
2004-06-09,1200.0
2004-06-10,1191.0
2004-06-11,1200.0
2004-06-14,1214.0
2004-06-15,1216.0
2004-06-16,1218.0
2004-06-17,1211.0
2004-06-18,1198.0
2004-06-22,1210.0
2004-06-23,1211.0
2004-06-24,1215.0
2004-06-25,1282.0
2004-06-28,1274.0
2004-06-29,1283.0
2004-06-30,1299.0
2004-07-01,1296.0
2004-07-02,1290.0
2004-07-05,1288.0
2004-07-06,1288.0
2004-07-07,1285.0
2004-07-08,1291.0
2004-07-12,1295.0
2004-07-13,1296.0
2004-07-14,1283.0
2004-07-15,1282.0
2004-07-16,1273.0
2004-07-19,1276.0
2004-07-20,1291.0
2004-07-21,1287.0
2004-07-22,1285.0
2004-07-23,1286.0
2004-07-26,1285.0
2004-07-27,1334.0
2004-07-28,1337.0
2004-07-29,1346.0
2004-07-30,1367.0
2004-08-02,1373.0
2004-08-03,1391.0
2004-08-04,1399.0
2004-08-05,1382.0
2004-08-06,1382.0
2004-08-09,1381.0
2004-08-10,1384.0
2004-08-11,1382.0
2004-08-12,1381.0
2004-08-13,1379.0
2004-08-17,1382.0
2004-08-18,1383.0
2004-08-19,1389.0
2004-08-20,1382.0
2004-08-23,1388.0
2004-08-24,1394.0
2004-08-25,1399.0
2004-08-26,1409.0
2004-08-27,1404.0
2004-08-30,1382.0
2004-08-31,1372.0
2004-09-01,1393.0
2004-09-02,1401.0
2004-09-03,1401.0
2004-09-06,1398.0
2004-09-07,1405.0
2004-09-08,1399.0
2004-09-09,1393.0
2004-09-10,1368.0
2004-09-13,1379.0
2004-09-14,1383.0
2004-09-15,1383.0
2004-09-16,1366.0
2004-09-17,1368.0
2004-09-20,1363.0
2004-09-21,1365.0
2004-09-22,1355.0
2004-09-23,1357.0
2004-09-24,1372.0
2004-09-27,1375.0
2004-09-28,1379.0
2004-09-29,1376.0
2004-09-30,1365.0
2004-10-01,1380.0
2004-10-04,1381.0
2004-10-05,1378.0
2004-10-06,1384.0
2004-10-07,1383.0
2004-10-08,1368.0
2004-10-12,1373.0
2004-10-13,1376.0
2004-10-14,1386.0
2004-10-15,1396.0
2004-10-18,1392.0
2004-10-19,1412.0
2004-10-20,1391.0
2004-10-21,1395.0
2004-10-22,1403.0
2004-10-25,1403.0
2004-10-26,1396.0
2004-10-27,1409.0
2004-10-28,1415.0
2004-10-29,1412.0
2004-11-01,1413.0
2004-11-02,1417.0
2004-11-03,1417.0
2004-11-04,1416.0
2004-11-05,1416.0
2004-11-08,1420.0
2004-11-09,1420.0
2004-11-10,1430.0
2004-11-11,1427.0
2004-11-12,1410.0
2004-11-15,1415.0
2004-11-16,1417.0
2004-11-17,1413.0
2004-11-18,1418.0
2004-11-19,1426.0
2004-11-22,1427.0
2004-11-23,1437.0
2004-11-24,1451.0
2004-11-25,1453.0
2004-11-26,1469.0
2004-11-29,1465.0
2004-11-30,1449.0
2004-12-01,1477.0
2004-12-02,1483.0
2004-12-03,1486.0
2004-12-06,1486.0
2004-12-07,1503.0
2004-12-09,1509.0
2004-12-10,1517.0
2004-12-13,1513.0
2004-12-14,1514.0
2004-12-15,1505.0
2004-12-16,1504.0
2004-12-17,1505.0
2004-12-20,1540.0
2004-12-21,1552.0
2004-12-22,1561.0
2004-12-23,1561.0
2004-12-24,1560.0
2004-12-27,1564.0
2004-12-28,1562.0
2004-12-29,1562.0
2004-12-30,1568.0
2004-12-31,1526.0
2005-01-03,1551.0
2005-01-04,1549.0
2005-01-05,1591.0
2005-01-06,1603.0
2005-01-07,1553.0
2005-01-10,1549.0
2005-01-11,1548.0
2005-01-12,1544.0
2005-01-13,1563.0
2005-01-14,1561.0
2005-01-17,1562.0
2005-01-18,1569.0
2005-01-19,1564.0
2005-01-20,1567.0
2005-01-21,1569.0
2005-01-24,1574.0
2005-01-25,1583.0
2005-01-26,1585.0
2005-01-27,1588.0
2005-01-28,1586.0
2005-01-31,1576.0
2005-02-01,1588.0
2005-02-02,1587.0
2005-02-03,1588.0
2005-02-04,1631.0
2005-02-07,1591.0
2005-02-08,1588.0
2005-02-09,1594.0
2005-02-10,1589.0
2005-02-11,1597.0
2005-02-14,1618.0
2005-02-15,1619.0
2005-02-16,1634.0
2005-02-17,1635.0
2005-02-18,1637.0
2005-02-21,1639.0
2005-02-22,1643.0
2005-02-23,1649.0
2005-02-24,1648.0
2005-02-25,1653.0
2005-02-28,1659.0
2005-03-01,1652.0
2005-03-02,1663.0
2005-03-03,1670.0
2005-03-04,1670.0
2005-03-07,1683.0
2005-03-08,1687.0
2005-03-09,1683.0
2005-03-10,1690.0
2005-03-11,1705.0
2005-03-14,1721.0
2005-03-15,1722.0
2005-03-16,1725.0
2005-03-17,1736.0
2005-03-18,1728.0
2005-03-21,1748.0
2005-03-22,1755.0
2005-03-23,1808.0
2005-03-28,1804.0
2005-03-29,1816.0
2005-03-30,1829.0
2005-03-31,1829.0
2005-04-01,1820.0
2005-04-04,1833.0
2005-04-05,1821.0
2005-04-06,1807.0
2005-04-07,1821.0
2005-04-08,1824.0
2005-04-11,1828.0
2005-04-12,1827.0
2005-04-13,1826.0
2005-04-14,1819.0
2005-04-15,1819.0
2005-04-18,1813.0
2005-04-19,1807.0
2005-04-20,1807.0
2005-04-21,1804.0
2005-04-22,1827.0
2005-04-25,1825.0
2005-04-26,1828.0
2005-04-27,1834.0
2005-04-28,1834.0
2005-04-29,1858.0
2005-05-02,1854.0
2005-05-03,1852.0
2005-05-04,1845.0
2005-05-05,1840.0
2005-05-06,1838.0
2005-05-09,1850.0
2005-05-10,1855.0
2005-05-11,1847.0
2005-05-12,1843.0
2005-05-13,1842.0
2005-05-16,1836.0
2005-05-17,1853.0
2005-05-18,1869.0
2005-05-19,1859.0
2005-05-20,1864.0
2005-05-23,1875.0
2005-05-24,1875.0
2005-05-26,1873.0
2005-05-27,1869.0
2005-05-30,1862.0
2005-05-31,1885.0
2005-06-01,1882.0
2005-06-02,1892.0
2005-06-03,1910.0
2005-06-06,1921.0
2005-06-07,1924.0
2005-06-08,1958.0
2005-06-09,1960.0
2005-06-10,1936.0
2005-06-13,1985.0
2005-06-14,1980.0
2005-06-15,2003.0
2005-06-16,2023.0
2005-06-17,2037.0
2005-06-21,2055.0
2005-06-22,2086.0
2005-06-23,2103.0
2005-06-24,2136.0
2005-06-27,2147.0
2005-06-28,2173.0
2005-06-29,2187.0
2005-06-30,2176.0
2005-07-01,2195.0
2005-07-04,2189.0
2005-07-05,2189.0
2005-07-06,2221.0
2005-07-07,2214.0
2005-07-08,2212.0
2005-07-11,2215.0
2005-07-12,2220.0
2005-07-13,2248.0
2005-07-14,2299.0
2005-07-15,2311.0
2005-07-18,2320.0
2005-07-19,2321.0
2005-07-20,2302.0
2005-07-21,2313.0
2005-07-22,2293.0
2005-07-25,2276.0
2005-07-26,2293.0
2005-07-27,2298.0
2005-07-28,2302.0
2005-07-29,2325.0
2005-08-01,2316.0
2005-08-02,2308.0
2005-08-03,2334.0
2005-08-04,2341.0
2005-08-05,2348.0
2005-08-08,2367.0
2005-08-09,2366.0
2005-08-10,2381.0
2005-08-11,2380.0
2005-08-12,2395.0
2005-08-16,2383.0
2005-08-17,2375.0
2005-08-18,2381.0
2005-08-19,2398.0
2005-08-22,2411.0
2005-08-23,2422.0
2005-08-24,2431.0
2005-08-25,2432.0
2005-08-26,2448.0
2005-08-29,2467.0
2005-08-30,2463.0
2005-08-31,2476.0
2005-09-01,2467.0
2005-09-02,2472.0
2005-09-05,2474.0
2005-09-06,2493.0
2005-09-07,2492.0
2005-09-08,2514.0
2005-09-09,2505.0
2005-09-12,2499.0
2005-09-13,2458.0
2005-09-14,2455.0
2005-09-15,2457.0
2005-09-16,2448.0
2005-09-19,2437.0
2005-09-20,2417.0
2005-09-21,2418.0
2005-09-22,2406.0
2005-09-23,2385.0
2005-09-26,2368.0
2005-09-27,2349.0
2005-09-28,2344.0
2005-09-29,2344.0
2005-09-30,2351.0
2005-10-03,2331.0
2005-10-04,2319.0
2005-10-05,2319.0
2005-10-06,2315.0
2005-10-07,2307.0
2005-10-11,2298.0
2005-10-12,2294.0
2005-10-13,2279.0
2005-10-14,2275.0
2005-10-17,2269.0
2005-10-18,2258.0
2005-10-19,2256.0
2005-10-20,2253.0
2005-10-21,2261.0
2005-10-24,2256.0
2005-10-25,2244.0
2005-10-26,2241.0
2005-10-27,2243.0
2005-10-28,2253.0
2005-10-31,2255.0
2005-11-01,2257.0
2005-11-02,2253.0
2005-11-03,2243.0
2005-11-04,2256.0
2005-11-07,2243.0
2005-11-08,2243.0
2005-11-09,2241.0
2005-11-10,2227.0
2005-11-11,2222.0
2005-11-14,2225.0
2005-11-15,2239.0
2005-11-16,2255.0
2005-11-17,2276.0
2005-11-18,2288.0
2005-11-21,2294.0
2005-11-22,2301.0
2005-11-23,2321.0
2005-11-24,2317.0
2005-11-25,2317.0
2005-11-28,2319.0
2005-11-29,2312.0
2005-11-30,2328.0
2005-12-01,2338.0
2005-12-02,2329.0
2005-12-05,2321.0
2005-12-06,2306.0
2005-12-07,2300.0
2005-12-09,2307.0
2005-12-12,2333.0
2005-12-13,2335.0
2005-12-14,2314.0
2005-12-15,2292.0
2005-12-16,2268.0
2005-12-19,2276.0
2005-12-20,2258.0
2005-12-21,2266.0
2005-12-22,2263.0
2005-12-23,2262.0
2005-12-26,2249.0
2005-12-27,2256.0
2005-12-28,2263.0
2005-12-29,2299.0
2005-12-30,2307.0
2006-01-02,2302.0
2006-01-03,2310.0
2006-01-04,2305.0
2006-01-05,2302.0
2006-01-06,2304.0
2006-01-09,2314.0
2006-01-10,2325.0
2006-01-11,2297.0
2006-01-12,2320.0
2006-01-13,2344.0
2006-01-16,2341.0
2006-01-17,2339.0
2006-01-18,2354.0
2006-01-19,2362.0
2006-01-20,2338.0
2006-01-23,2357.0
2006-01-24,2356.0
2006-01-25,2356.0
2006-01-26,2353.0
2006-01-27,2352.0
2006-01-30,2340.0
2006-01-31,2321.0
2006-02-01,2313.0
2006-02-02,2316.0
2006-02-03,2345.0
2006-02-06,2342.0
2006-02-07,2346.0
2006-02-08,2349.0
2006-02-09,2351.0
2006-02-10,2362.0
2006-02-13,2360.0
2006-02-14,2359.0
2006-02-15,2372.0
2006-02-16,2366.0
2006-02-17,2414.0
2006-02-20,2404.0
2006-02-21,2398.0
2006-02-22,2402.0
2006-02-23,2406.0
2006-02-24,2421.0
2006-02-27,2430.0
2006-02-28,2432.0
2006-03-01,2438.0
2006-03-02,2437.0
2006-03-03,2439.0
2006-03-06,2426.0
2006-03-07,2443.0
2006-03-08,2471.0
2006-03-09,2506.0
2006-03-10,2508.0
2006-03-13,2519.0
2006-03-14,2477.0
2006-03-15,2490.0
2006-03-16,2516.0
2006-03-17,2539.0
2006-03-20,2549.0
2006-03-21,2557.0
2006-03-22,2573.0
2006-03-23,2605.0
2006-03-27,2597.0
2006-03-28,2592.0
2006-03-29,2615.0
2006-03-30,2612.0
2006-03-31,2617.0
2006-04-03,2620.0
2006-04-04,2623.0
2006-04-05,2625.0
2006-04-06,2627.0
2006-04-07,2660.0
2006-04-10,2665.0
2006-04-11,2685.0
2006-04-12,2687.0
2006-04-17,2717.0
2006-04-18,2746.0
2006-04-19,2751.0
2006-04-20,2795.0
2006-04-21,2808.0
2006-04-24,2836.0
2006-04-25,2850.0
2006-04-26,2848.0
2006-04-27,2861.0
2006-04-28,2892.0
2006-05-02,2874.0
2006-05-03,2864.0
2006-05-04,2867.0
2006-05-05,2873.0
2006-05-08,2896.0
2006-05-09,2891.0
2006-05-10,2898.0
2006-05-11,2897.0
2006-05-12,2940.0
2006-05-15,2949.0
2006-05-16,2975.0
2006-05-17,2985.0
2006-05-18,2987.0
2006-05-19,2999.0
2006-05-22,3011.0
2006-05-23,2999.0
2006-05-24,3006.0
2006-05-26,3028.0
2006-05-29,3033.0
2006-05-30,2999.0
2006-05-31,3015.0
2006-06-01,3009.0
2006-06-02,3032.0
2006-06-05,3032.0
2006-06-06,3036.0
2006-06-07,3031.0
2006-06-08,3051.0
2006-06-09,3049.0
2006-06-12,3038.0
2006-06-13,3066.0
2006-06-14,3063.0
2006-06-15,3082.0
2006-06-16,3088.0
2006-06-20,3092.0
2006-06-21,3088.0
2006-06-22,3099.0
2006-06-23,3114.0
2006-06-26,3120.0
2006-06-27,3130.0
2006-06-28,3126.0
2006-06-29,3152.0
2006-06-30,3144.0
2006-07-03,3145.0
2006-07-04,3140.0
2006-07-05,3154.0
2006-07-06,3151.0
2006-07-07,3158.0
2006-07-10,3148.0
2006-07-11,3170.0
2006-07-12,3176.0
2006-07-13,3183.0
2006-07-14,3182.0
2006-07-17,3192.0
2006-07-18,3193.0
2006-07-19,3194.0
2006-07-20,3200.0
2006-07-21,3219.0
2006-07-24,3239.0
2006-07-25,3244.0
2006-07-26,3253.0
2006-07-27,3262.0
2006-07-28,3277.0
2006-07-31,3267.0
2006-08-01,3269.0
2006-08-02,3258.0
2006-08-03,3278.0
2006-08-04,3283.0
2006-08-07,3284.0
2006-08-08,3306.0
2006-08-09,3315.0
2006-08-10,3321.0
2006-08-11,3323.0
2006-08-14,3322.0
2006-08-15,3323.0
2006-08-16,3312.0
2006-08-17,3325.0
2006-08-18,3321.0
2006-08-22,3323.0
2006-08-23,3340.0
2006-08-24,3345.0
2006-08-25,3360.0
2006-08-28,3371.0
2006-08-29,3362.0
2006-08-30,3366.0
2006-08-31,3364.0
2006-09-01,3381.0
2006-09-04,3372.0
2006-09-05,3387.0
2006-09-06,3383.0
2006-09-07,3398.0
2006-09-08,3382.0
2006-09-11,3406.0
2006-09-12,3405.0
2006-09-13,3442.0
2006-09-14,3435.0
2006-09-15,3457.0
2006-09-18,3453.0
2006-09-19,3435.0
2006-09-20,3436.0
2006-09-21,3451.0
2006-09-22,3459.0
2006-09-25,3469.0
2006-09-26,3486.0
2006-09-27,3480.0
2006-09-28,3481.0
2006-09-29,3498.0
2006-10-02,3494.0
2006-10-03,3492.0
2006-10-04,3501.0
2006-10-05,3508.0
2006-10-06,3502.0
2006-10-09,3508.0
2006-10-10,3521.0
2006-10-11,3515.0
2006-10-12,3513.0
2006-10-13,3526.0
2006-10-17,3533.0
2006-10-18,3546.0
2006-10-19,3545.0
2006-10-20,3564.0
2006-10-23,3568.0
2006-10-24,3585.0
2006-10-25,3603.0
2006-10-26,3610.0
2006-10-27,3607.0
2006-10-30,3611.0
2006-10-31,3576.0
2006-11-01,3588.0
2006-11-02,3586.0
2006-11-03,3612.0
2006-11-07,3632.0
2006-11-08,3618.0
2006-11-09,3618.0
2006-11-10,3645.0
2006-11-13,3628.0
2006-11-14,3624.0
2006-11-15,3631.0
2006-11-16,3631.0
2006-11-17,3643.0
2006-11-20,3653.0
2006-11-21,3654.0
2006-11-22,3666.0
2006-11-23,3669.0
2006-11-24,3653.0
2006-11-27,3667.0
2006-11-28,3664.0
2006-11-29,3665.0
2006-11-30,3655.0
2006-12-01,3678.0
2006-12-04,3681.0
2006-12-05,3654.0
2006-12-06,3630.0
2006-12-07,3653.0
2006-12-11,3661.0
2006-12-12,3652.0
2006-12-13,3638.0
2006-12-14,3628.0
2006-12-15,3649.0
2006-12-18,3661.0
2006-12-19,3671.0
2006-12-20,3682.0
2006-12-21,3713.0
2006-12-22,3713.0
2006-12-26,3699.0
2006-12-27,3688.0
2006-12-28,3707.0
2006-12-29,3677.0
2007-01-02,3674.0
2007-01-03,3670.0
2007-01-04,3696.0
2007-01-05,3706.0
2007-01-08,3707.0
2007-01-09,3712.0
2007-01-10,3726.0
2007-01-11,3737.0
2007-01-12,3752.0
2007-01-15,3753.0
2007-01-16,3763.0
2007-01-17,3750.0
2007-01-18,3756.0
2007-01-19,3764.0
2007-01-22,3774.0
2007-01-23,3773.0
2007-01-24,3797.0
2007-01-25,3787.0
2007-01-26,3798.0
2007-01-29,3811.0
2007-01-30,3816.0
2007-01-31,3827.0
2007-02-01,3826.0
2007-02-02,3840.0
2007-02-05,3856.0
2007-02-06,3875.0
2007-02-07,3883.0
2007-02-08,3878.0
2007-02-09,3879.0
2007-02-12,3875.0
2007-02-13,3882.0
2007-02-14,3901.0
2007-02-15,3910.0
2007-02-16,3883.0
2007-02-19,3877.0
2007-02-20,3883.0
2007-02-21,3889.0
2007-02-22,3899.0
2007-02-23,3897.0
2007-02-26,3896.0
2007-02-27,3905.0
2007-02-28,3898.0
2007-03-01,3932.0
2007-03-02,3939.0
2007-03-05,3929.0
2007-03-06,3934.0
2007-03-07,3950.0
2007-03-08,3953.0
2007-03-09,3968.0
2007-03-12,3972.0
2007-03-13,3966.0
2007-03-14,3965.0
2007-03-15,3974.0
2007-03-16,3978.0
2007-03-19,3962.0
2007-03-20,3984.0
2007-03-21,3968.0
2007-03-22,3997.0
2007-03-23,4010.0
2007-03-26,4017.0
2007-03-27,4010.0
2007-03-28,4024.0
2007-03-29,4047.0
2007-03-30,4051.0
2007-04-03,4042.0
2007-04-04,4059.0
2007-04-09,4067.0
2007-04-10,4072.0
2007-04-11,4093.0
2007-04-12,4092.0
2007-04-13,4098.0
2007-04-16,4093.0
2007-04-17,4091.0
2007-04-18,4082.0
2007-04-19,4096.0
2007-04-20,4110.0
2007-04-23,4113.0
2007-04-24,4116.0
2007-04-25,4143.0
2007-04-26,4143.0
2007-04-27,4147.0
2007-04-30,4146.0
2007-05-02,4151.0
2007-05-03,4142.0
2007-05-04,4146.0
2007-05-07,4155.0
2007-05-08,4134.0
2007-05-09,4153.0
2007-05-10,4177.0
2007-05-11,4180.0
2007-05-14,4180.0
2007-05-15,4177.0
2007-05-16,4193.0
2007-05-17,4199.0
2007-05-18,4199.0
2007-05-21,4216.0
2007-05-22,4207.0
2007-05-23,4202.0
2007-05-24,4204.0
2007-05-28,4203.0
2007-05-29,4207.0
2007-05-30,4231.0
2007-05-31,4239.0
2007-06-01,4241.0
2007-06-04,4228.0
2007-06-05,4232.0
2007-06-06,4214.0
2007-06-07,4202.0
2007-06-08,4208.0
2007-06-11,4206.0
2007-06-12,4221.0
2007-06-13,4230.0
2007-06-14,4225.0
2007-06-15,4234.0
2007-06-19,4213.0
2007-06-20,4205.0
2007-06-21,4213.0
2007-06-22,4240.0
2007-06-25,4238.0
2007-06-26,4236.0
2007-06-27,4240.0
2007-06-28,4259.0
2007-06-29,4286.0
2007-07-02,4295.0
2007-07-03,4308.0
2007-07-04,4302.0
2007-07-05,4324.0
2007-07-06,4342.0
2007-07-10,4343.0
2007-07-11,4350.0
2007-07-12,4364.0
2007-07-13,4372.0
2007-07-16,4417.0
2007-07-17,4405.0
2007-07-18,4399.0
2007-07-19,4408.0
2007-07-20,4428.0
2007-07-23,4421.0
2007-07-24,4418.0
2007-07-25,4420.0
2007-07-26,4444.0
2007-07-27,4449.0
2007-07-30,4477.0
2007-07-31,4491.0
2007-08-01,4509.0
2007-08-02,4529.0
2007-08-03,4540.0
2007-08-06,4552.0
2007-08-07,4525.0
2007-08-08,4525.0
2007-08-09,4563.0
2007-08-10,4572.0
2007-08-13,4574.0
2007-08-14,4584.0
2007-08-15,4603.0
2007-08-16,4626.0
2007-08-17,4634.0
2007-08-21,4651.0
2007-08-22,4657.0
2007-08-23,4649.0
2007-08-24,4642.0
