fecha,pbi,imp_netos,iva,imp_importaciones,vab,agro,pesca,mineria,industria,elect_gas_agua,construccion,comercio,hoteles,transporte,intermediacion_fin,inmobiliarias,admin_publica,ensenanza,salud,otros_servicios,hogares_dom
2014-12-01,729.6568321539007,827.0218497702521,691.3079410819427,480.1100299620585,726.9269607366251,769.8302771307718,473.46271498956287,776.7455094461072,573.9977256763575,419.2616064440251,1044.751659435057,643.4770305172362,910.2666765126992,498.33031290768963,696.0991607286655,675.6338886332967,1280.4432143239464,999.3615031610499,1249.7753920153498,789.3861091198052,875.3871795678368
2015-03-01,756.9966805034876,760.0673625684916,698.7795864030536,492.5949761798293,765.6266779648444,542.6015901571855,596.1664554814755,793.3058470070708,644.6642182878974,481.69099361552543,1098.480167536659,772.1221196036647,1080.7979220986913,543.0620617458499,691.11522084299,659.9018496346578,1230.2902191961846,1087.6403248646773,1197.7598819070201,846.1645174417908,963.4681068091995
2015-06-01,752.1749660725158,842.8862620562247,720.3658775389298,456.20267229122123,749.8393456609183,358.3968219722419,675.3330421881672,809.1929061210946,660.4798842608838,572.6693154831058,1143.7282773737345,821.184102775544,1121.7241275190747,572.6943390692318,698.4863774074086,718.6972110251708,1428.6721368028545,1184.3846555928887,1292.4565499908058,927.5702669345275,975.2114680687395
2015-09-01,866.1969976170271,886.925948466193,806.3695232139316,471.6507029838777,875.2201107862267,830.5062767903586,630.924169902187,819.3237759238949,679.9675162716501,657.3966181329029,1299.5911028979729,885.2629394347127,1154.4684626824878,574.8899844753797,728.2218278728153,813.9082696543326,1446.5985559593219,1295.9128398575367,1365.41620295339,967.8232719132432,1061.1898362179656
2015-12-01,931.1229327522136,915.9142460598342,905.569077447913,542.7603570626529,939.8247422151858,964.2924077889492,561.6038178558388,864.4257121136623,707.9062927823586,592.268303594094,1286.8322459017986,922.2749826071291,1197.2427826194896,598.6846494098417,788.5728670422527,898.2336140207343,1681.4845217087968,1458.5105295532546,1502.02846083036,1053.6006405834542,1169.7250658290925
2016-03-01,1033.9590414676231,972.7080737350444,942.9989362732111,710.3070624426849,1053.2899757867963,872.368248399363,847.9336587438816,1153.3373629343944,880.4560963028521,766.3175257330788,1397.0741813635266,1059.6082871985163,1409.5082109338111,680.44761285889,1055.6382564271514,919.975810152836,1672.088625324899,1466.2358287488246,1595.1409551117783,1137.2877868585165,1233.3065521078597
2016-06-01,1106.1548834785697,1132.3045681802107,1069.231322898154,721.9736772800453,1111.5017040023924,849.3616914616211,1209.0672083773227,1239.708202126569,924.4851896931518,1013.3582457094116,1542.6586490417194,1173.5396298578992,1430.8186988887605,766.0822419493846,1170.6976434262795,973.4001653542247,1854.1025837171485,1622.6840496872892,1795.6849840863563,1258.3186849616059,1323.2414814983993
2016-09-01,1228.0881391404985,1212.1990050860413,1142.2494375951526,777.8122552888151,1243.609248928125,1252.8308746798532,919.6392891838444,1199.5920515437779,961.6832678714486,1154.719606004854,1669.4301344720386,1276.761572103093,1543.8901662737192,776.293975751758,1287.0928641947849,1116.2065373803307,1976.386383391215,1749.6823025901613,1952.7898919701108,1335.8936957642989,1497.9871775824893
2016-12-01,1293.1549223172153,1282.0785006814672,1211.0257918967661,777.2661134345979,1308.239393572693,1238.573871084701,958.289132940263,1251.8697489532262,981.1812644859767,1026.4399731802423,1698.401872290084,1297.5632706748627,1638.4627770048564,826.9474811771264,1369.133277426166,1227.1024539872956,2345.6102911980033,1871.8195172632547,2079.753793114007,1433.3114558566604,1493.159628229393
2017-03-01,1356.0714221559763,1313.6934898196391,1163.4882502098983,803.8176615466798,1386.9637896099077,1078.4124095963978,918.9011064846156,1441.3282325754926,1086.7563712599474,1070.502115528192,1901.7426046684943,1423.546804026535,1910.4430403876001,941.1598172532927,1422.6954668463945,1246.7306980076196,2174.287888200841,1945.4610989698863,2154.778023079179,1527.1445952203896,1612.0933755169656
2017-06-01,1356.395884552108,1424.2308400224056,1333.5476965167586,757.2080991518875,1359.9323690423805,744.7475165276858,1339.6714308778755,1421.8706680905502,1117.061790462982,1425.5613400999341,1969.2787982288853,1466.5405933438774,1942.1456162366806,1010.1968729856537,1511.078495079937,1304.351402722636,2367.821563710764,2068.700786660917,2322.9095987010214,1622.1101839988755,1757.5810524804513
2017-09-01,1541.548665648678,1503.9127649697948,1455.1509009110512,825.2330957986278,1564.8478108521363,1382.7444950709844,962.5089304830567,1474.93592882103,1140.63050873715,1733.4082263157918,2246.9285888037975,1654.4867114170524,2047.8871650139145,1025.7419429085785,1517.0333714006274,1486.280493154108,2409.709388019544,2182.0636113441274,2498.7873203697036,1703.407290155976,1950.9018096682148
2017-12-01,1618.2059299173418,1538.8642428361254,1590.5801820079032,797.7968078245906,1641.952600895172,1460.692124421655,1110.5961087267397,1616.2112104261028,1160.6086718095107,1696.23419363109,2195.502593611514,1633.0132581742753,2107.1040830167153,1086.6862527564153,1602.3305332773962,1600.161262243061,2919.1034346914807,2386.6634068942217,2635.2192290430976,1770.870578448251,1949.5523425354638
2018-03-01,1761.2558920672213,1560.5446936769888,1606.6319164874851,961.2624222802406,1809.3873523001082,1236.7812441822684,1193.1287572045892,2110.0627508535604,1495.614622529301,1451.3217413479167,2420.572836342505,1949.7286622959325,2528.64124599591,1166.3939197641007,1568.632857210837,1735.2143944861996,2660.1881180444966,2458.8641519761472,2741.898655883851,1840.6660859526862,2131.591510542612
2018-06-01,1930.8064751595093,1828.144674076127,1909.6072254931328,1106.17521301698,1953.8904423242202,1253.7004419437105,2258.3730755368583,2488.7038502306496,1690.1894956993387,1907.3388513879759,2514.8284141432573,2140.2182681808076,2417.7053561034486,1255.8547576332503,1782.2027864310617,1898.7258082384067,2965.064139214354,2750.4298186443702,2968.302638115024,2031.64498366785,2230.14407671204
2018-09-01,2194.5468901396007,1959.6097209718878,2163.9256068735376,1456.5887316978258,2230.4062160897656,1727.6183929117483,2072.6981532739705,2937.81210127175,1900.1025208479916,2690.1393080359176,2827.957538742865,2572.3846004125526,2650.350414162105,1413.120784219062,1858.0923917487614,2035.335550203304,3026.9873119091435,2695.7341810955163,3149.0446926555824,2008.278027079141,2448.6314161483547
2018-12-01,2477.513217421149,2276.252362954287,2435.8060065210684,1682.9064488043477,2510.6797832517177,1589.2265014590362,2520.8014319077843,3098.374485070655,2091.979391615015,2625.890159750623,2928.3456786009556,2980.020512634386,2742.4373243470886,1622.8002116743855,2014.527606787534,2333.6874082482755,3841.177673514225,3343.5342093358195,3456.1996001364937,2619.5529403617365,2482.6513447662765
2019-03-01,2625.838040267884,2475.6173231393263,2402.767177136462,1740.005149379115,2672.5979107801313,1745.2305202297541,2183.432939951884,3310.6926969352103,2310.9159475157203,2607.99106406989,3366.318460871542,3106.8351641392665,3533.6127287940662,1925.6258203982597,2200.8004979661996,2448.4789739126486,3630.8852238249933,3394.6993619169516,3698.8159599808782,2446.2472183051905,2642.941700457787
2019-06-01,2824.420995986231,2790.23128362642,2873.2899517301908,2183.1073976363687,2830.1637991411912,1613.1849475163883,4425.173142505035,3862.6330376037786,2566.1383844466895,3015.8826701342914,3613.8322974745242,3408.8163188210856,3452.2059570039487,2087.723992056366,2469.746782286179,2745.5449689283146,4203.607606281183,3956.9304715254398,4195.440697872272,2922.6371347284835,2913.804624737895
2019-09-01,3261.2742659037144,3243.647394935538,3208.245593220984,2712.850740286995,3274.7398556356584,2446.0217719370494,2921.4695497116336,4169.570593441496,2790.4361086858894,3158.733326295959,4255.702882119157,3927.5892567286987,3771.340519714623,2260.191455756312,2355.374273235693,3005.839579401378,4451.968275567062,4025.883579811538,4534.266793590751,2978.0112548490097,3447.030319522772
2019-12-01,3755.389474392448,4090.001542441577,3477.962306729454,3292.6438913749,3750.611041832364,2872.5851362511057,3312.2600700525327,4542.010707085878,3065.633378454085,4044.466187711679,4429.669876660794,4481.969223565428,3938.4543960974106,2590.1731440952412,3514.1563151428636,3393.3349282717872,5260.886356935616,4776.4115560039445,4892.944982997603,3891.502074550384,3692.2252690960704
2020-03-01,3953.2588496122758,3924.281128930619,3515.1348534044564,3107.8116634285507,4007.493398231823,2674.035945097845,3642.2889201425414,4558.227940254517,3673.412677257604,3064.3048945887786,5428.5013642484255,4888.018309954149,5173.908725975922,2791.7532676747423,3892.5906492601953,3457.0884150595857,4947.385084114504,4946.386352671965,5334.270605558582,3786.857562903885,3900.9618737480546
2020-06-01,3942.5912163935236,4094.26833027198,3833.791585385928,3256.5838194937205,3943.6295260888187,2603.669592143057,5662.008447952467,3149.5017712399717,3746.277236217966,3360.324083218066,4705.794512254535,5170.238162832328,5182.834477642958,2803.2539910174487,4505.367239564997,3464.7294650112385,5434.115284025163,5616.153806662531,5623.374952488431,5248.798482700745,4860.25585974699
2020-09-01,4483.346910554274,5387.507582681939,3952.6583928304026,3396.400130301342,4459.855637394971,4118.326594915667,4190.759875782947,4452.072704854457,4025.4914251520468,3462.0616960913503,5341.899946307849,5593.363015715488,5535.246804745778,2985.91803745277,3940.9922263862045,3693.9469641098467,5565.684123727366,5376.790893654164,5858.047465068633,4843.526020170765,4688.173744059504
2020-12-01,5024.49565256998,5501.574685196278,4853.187971685891,3668.373303845077,5013.379192485976,4802.526773534437,4743.24468637341,5178.665075583221,4330.4613858774355,3255.655971116746,5668.550791219352,6390.4260191661015,5596.492648080363,3236.529998976146,4066.1441789547416,4383.466816713089,6785.250278291031,6227.340932664803,6207.085898274588,5571.716909904922,4520.063580977021
2021-03-01,5634.697917113223,6527.459944014363,5061.831815434417,4400.454837842462,5624.128968091332,5173.456170928895,4453.319070304579,6178.934980699965,5411.679397433508,2926.411564553793,6854.169037529813,7168.065195444858,7204.699038567851,3759.5677047214676,4547.261437771729,4673.092627995207,6709.708972373245,6535.088918658592,6825.570350052145,5424.183246351697,4942.658220446193
2021-06-01,6404.867564259182,7136.165040378723,5826.536293425691,4733.904224750701,6410.304123627129,6164.421167756282,7972.453846416804,6596.144428423332,6114.678709572525,3464.15099455581,7286.170277556531,8038.449490782493,7376.220727153501,4179.756335374699,5300.387831906218,5324.17829518986,8356.414664342667,7655.635623391237,8120.112907059976,6554.333443840581,5948.193041092113
2021-09-01,6911.1149603440335,6895.989655492555,6404.593186447276,4883.783116843886,6988.062973260114,7154.684273230816,6267.545107950744,7924.446591893244,6474.875667892577,3783.491175876216,8372.651823778731,8827.125295144137,8076.776296089284,4431.416036852337,5297.712309909658,5834.395490957568,8911.989255222219,7908.652178556984,9060.338953374843,6802.748367408008,6679.632963319827
2021-12-01,7798.5505091577825,9144.568457399942,7314.263883090694,5487.403250147963,7749.422944749604,7227.5250087406275,6894.805542093563,8877.047615698832,6716.722369953493,3802.264973579296,8617.856275857686,9689.86896339786,8463.753607896075,5032.684430634316,6258.332374399871,6711.170982783672,11132.97880886716,9719.99792169042,10119.975438725747,7999.012886994018,7310.613629580727
2022-03-01,8650.105830876788,9612.51639314831,7654.110420803775,6024.979830537202,8688.844767414812,7731.378630850683,6570.480815638754,7735.158476820897,8492.048083417572,3959.258080078042,10716.253613912928,11044.646153015072,12051.356478823036,5565.958249492747,6630.381239554516,7214.208661449948,11394.276062238558,10339.918200640974,11259.264299152896,8059.051730593986,8076.074254270606
2022-06-01,10056.6379332052,9408.834045245781,9259.975721525123,6477.756652586866,10236.091187814376,9454.131160988287,10312.216778808082,9970.63039021195,9963.020189155299,4871.996381884116,11942.642705730417,12432.974883775565,13536.797311538916,6602.403935146903,8286.424275919282,8700.023307178133,13562.488107615309,12633.305947609877,13561.75872104071,10529.25463102484,9839.114762009653
2022-09-01,11992.343575814166,9789.745087789062,10433.325066962656,7951.432348681538,12431.163159186659,13743.576778515993,8740.802529425027,10877.310050511489,12493.124154135889,5984.302938120594,15036.115689157174,15675.139645232168,17166.141779123485,7268.616677370747,8429.478725879268,10170.66413711491,15422.690925044582,13783.167135278527,15893.369982694267,12287.410230298558,11613.121134146568
